city_id,city_name,state_id,state_code,county_area
1,AGUADILLA,11,PR,Aguadilla
2,ALACHUA,3,FL,Alachua
3,ALTAMONTE SPRINGS,3,FL,Seminole
4,ALTOONA,3,FL,Lake
5,ANNA MARIA,3,FL,Manatee
6,APOLLO BEACH,3,FL,Hillsborough
7,APOPKA,3,FL,Orange
8,ARCADIA,3,FL,DeSoto
9,ARCHER,3,FL,Alachua
10,AUBURNDALE,3,FL,Polk
11,AVON PARK,3,FL,Highlands
12,Adams,13,TN,"Robertson County, TN"
13,Addison,5,IL,Du Page
14,Adkins,14,TX,Bexar
15,Adrian,8,MO,Bates
16,Advance,10,NC,Davie
17,Agate,2,CO,Elbert
18,Akron,2,CO,Washington
19,Alamosa,2,CO,Alamosa
20,Albemarle,10,NC,Stanly
21,Alexander,10,NC,Buncombe
22,Alexandria,13,TN,"Dekalb County, TN"
23,Allenspark,2,CO,Boulder
24,Alma,2,CO,Park
25,Alma,8,MO,Lafayette
26,Alpine,14,TX,Brewster
27,Altamont,6,KS,Labette
28,Altamont,8,MO,Daviess
29,Altamont,13,TN,"Grundy County, TN"
30,Alton,5,IL,Madison-IL
31,Amazonia,8,MO,Andrew
32,Amboy,5,IL,Lee
33,Amsterdam,8,MO,Bates
34,Anderson,12,SC,Anderson
35,Andrews,10,NC,CherokeeNC
36,Ansonville,10,NC,Anson
37,Antioch,13,TN,"Davidson County, TN"
38,Arden,10,NC,Buncombe
39,Ardmore,13,TN,"Giles County, TN"
40,Arlington,15,WA,Snohomish
41,Arma,6,KS,"Crawford, KS"
42,Arnold,8,MO,Jefferson
43,Arrington,13,TN,"Williamson County, TN"
44,Arvada,2,CO,Jefferson
45,Asheboro,10,NC,Randolph
46,Asheville,10,NC,Buncombe
47,Ashland City,13,TN,"Cheatham County, TN"
48,Atchison,6,KS,"Atchison, KS"
49,Athens,13,TN,"McMinn County, TN"
50,Auburn,15,WA,King
51,Augusta,8,MO,St Charles
52,Ault,2,CO,Weld
53,Aurora,2,CO,Arapahoe
54,Aurora,5,IL,Kane
55,Austin,14,TX,Travis
56,Avon,2,CO,Eagle
57,BABSON PARK,3,FL,Polk
58,BARTOW,3,FL,Polk
59,BAYAMON,11,PR,Bayamón
60,BELLEAIR BEACH,3,FL,Pinellas
61,BELLEAIR BLUFFS,3,FL,Pinellas
62,BELLEAIR,3,FL,Pinellas
63,BELLEVIEW,3,FL,Marion
64,BEVERLY HILLS,3,FL,Citrus
65,BOCA GRANDE,3,FL,Lee
66,BOCA RATON,3,FL,Palm Beach
67,BOKEELIA,3,FL,Lee
68,BRADENTON BEACH,3,FL,Manatee
69,BRADENTON,3,FL,Manatee
70,BRANDON,3,FL,Hillsborough
71,BROOKSVILLE,3,FL,Hernando
72,BUNNELL,3,FL,Flagler
73,Badin Lake,10,NC,Montgomery
74,Badin,10,NC,Stanly
75,Bailey,2,CO,Park
76,Bakersville,10,NC,Mitchell
77,Baldwin City,6,KS,"Douglas, KS"
78,Balsam Grove,10,NC,Transylvania
79,Balsam,10,NC,Jackson
80,Banner Elk,10,NC,Avery
81,Barnardsville,10,NC,Buncombe
82,Barnard,8,MO,Nodaway
83,Barnwell,12,SC,Barnwell
84,Bartlett,14,TX,Bell
85,Basehor,6,KS,Leavenworth
86,Bastrop,14,TX,Bastrop
87,Batavia,5,IL,Kane
88,Bates City,8,MO,Lafayette
89,Bath Springs,13,TN,"Decatur County, TN"
90,Baxter Springs,6,KS,"Cherokee, KS"
91,Baxter,13,TN,"Putnam County, TN"
92,Beaufort,12,SC,BeaufortSC
93,Bee Cave,14,TX,Travis
94,Beech Mountain,10,NC,Watauga
95,Beechgrove,13,TN,"Coffee County, TN"
96,Bell Buckle,13,TN,"Bedford County, TN"
97,Bellevue,15,WA,King
98,Bellvue,2,CO,Larimer
99,Bellwood,5,IL,Cook
100,Belmont,10,NC,Gaston
101,Belton,8,MO,Cass
102,Belton,14,TX,Bell
103,Belvidere,5,IL,Boone
104,Belvidere,13,TN,"Franklin County, TN"
105,Bennettsville,12,SC,Marlboro
106,Bennett,2,CO,Adams
107,Berthoud,2,CO,Larimer
108,Bertram,14,TX,Burnet
109,Berwyn,5,IL,Cook
110,Bessemer City,10,NC,Gaston
111,Bethalto,5,IL,Madison-IL
112,Bethpage,13,TN,"Trousdale County, TN"
113,Big Lake,8,MO,Holt
114,Big Rock,13,TN,"Stewart County, TN"
115,Big Sandy,13,TN,"Benton County, TN"
116,Biltmore Forest,10,NC,Buncombe
117,Biltmore Lake,10,NC,Buncombe
118,Birch Tree,8,MO,Shannon
119,Biscoe,10,NC,Montgomery
120,Black Hawk,2,CO,Gilpin
121,Black Mountain,10,NC,Buncombe
122,Blacksburg,12,SC,York
123,Blair,12,SC,Fairfield
124,Blanca,2,CO,Costilla
125,Blanco,14,TX,Blanco
126,Bloomingdale,5,IL,Du Page
127,Bloomington,5,IL,Mc Lean
128,Blowing Rock,10,NC,Watauga
129,Blue Springs,8,MO,Jackson
130,Boerne,14,TX,Comal
131,Bogard,8,MO,Carroll
132,Boiling Springs,12,SC,Spartanburg
133,Bon Aqua,13,TN,"Dickson County, TN"
134,Bonne Terre,8,MO,St Francois
135,Bonner Springs,6,KS,Wyandotte
136,Bonney Lake,15,WA,Pierce
137,Boomer,10,NC,Wilkes
138,Boone,2,CO,Pueblo
139,Boone,10,NC,Watauga
140,Boonville,10,NC,Yadkin
141,Bostic,10,NC,Rutherford
142,Bothell,15,WA,Snohomish
143,Boulder,2,CO,Boulder
144,Bourbonnais,5,IL,Kankakee
145,Bradyville,13,TN,"Cannon County, TN"
146,Brady,14,TX,McCulloch
147,Branson West,8,MO,Stone
148,Branson,8,MO,Taney
149,Brasstown,10,NC,Clay
150,Braymer,8,MO,Caldwell
151,Breckenridge,2,CO,Summit
152,Bremerton,15,WA,Kitsap
153,Brenham,14,TX,Washington
154,Brentwood,8,MO,St Louis
155,Brentwood,13,TN,"Williamson County, TN"
156,Brevard,10,NC,Transylvania
157,Bridgeview,5,IL,Cook
158,Briggs,14,TX,Burnet
159,Brighton,2,CO,Adams
160,Bronaugh,8,MO,Vernon
161,Bronson,6,KS,Bourbon
162,Brookfield,5,IL,Cook
163,Broomfield,2,CO,Broomfield
164,Brownwood,14,TX,Brown
165,Bruceton,13,TN,"Carroll County, TN"
166,Brush Creek,13,TN,"Smith County, TN"
167,Brush,2,CO,Morgan
168,Bryson City,10,NC,Swain
169,Buchanan,13,TN,Henry
170,Buckner,8,MO,Jackson
171,Bucyrus,6,KS,Miami
172,Buda,14,TX,Hays
173,Buena Vista,2,CO,Chaffee
174,Buffalo Valley,13,TN,"Putnam County, TN"
175,Bulverde,14,TX,Comal
176,Bumpus Mills,13,TN,"Stewart County, TN"
177,Burbank,5,IL,Cook
178,Burgaw,10,NC,Pender
179,Burlington,2,CO,Kit Carson
180,Burlington,6,KS,Coffey
181,Burlington,14,TX,Milam
182,Burnet,14,TX,Burnet
183,Burnsville,10,NC,Yancey
184,Burns,13,TN,"Dickson County, TN"
185,Burr Ridge,5,IL,Du Page
186,Butler,8,MO,Bates
187,Byers,2,CO,Adams
188,Byrdstown,13,TN,"Pickett County, TN"
189,CABO ROJO,11,PR,Cabo Rojo
190,CAGUAS,11,PR,Caguas
191,CAMUY,11,PR,Camuy
192,CAPE CORAL,3,FL,Lee
193,CAROLINA,11,PR,Carolina
194,CARRABELLE,3,FL,Franklin
195,CARYVILLE,3,FL,Washington
196,CASSELBERRY,3,FL,Seminole
197,CEDAR KEY,3,FL,Levy
198,CELEBRATION,3,FL,Osceola
199,CHAMPIONS GATE,3,FL,Osceola
200,CHATTANOOGA,13,TN,Other County
201,CHIEFLAND,3,FL,Levy
202,CHIPLEY,3,FL,Washington
203,CIDRA,11,PR,Cidra
204,CITRA,3,FL,Marion
205,CITRUS SPRINGS,3,FL,Citrus
206,CLEARWATER BEACH,3,FL,Pinellas
207,CLEARWATER,3,FL,Pinellas
208,CLERMONT,3,FL,Lake
209,COCOA BEACH,3,FL,Brevard
210,COCOA,3,FL,Brevard
211,CORAL SPRINGS,3,FL,Broward
212,COTTONDALE,3,FL,Jackson
213,CRESCENT CITY,3,FL,Putnam
214,CRYSTAL BEACH,3,FL,Pinellas
215,CRYSTAL RIVER,3,FL,Citrus
216,CULEBRA,11,PR,Culebra
217,Cadet,8,MO,Washington
218,Cadiz,7,KY,"Trigg County, KY"
219,Cainsville,8,MO,Harrison
220,Calabash,10,NC,Brunswick
221,Caldwell,14,TX,Burleson
222,Calhan,2,CO,El Paso
223,Camden,8,MO,Ray
224,Camden,12,SC,Kershaw
225,Camden,13,TN,"Benton County, TN"
226,Cameron,8,MO,Dekalb
227,Cameron,14,TX,Milam
228,Candler,10,NC,Buncombe
229,Candor,10,NC,Montgomery
230,Caney,6,KS,"Montgomery, KS"
231,Canon City,2,CO,Fremont
232,Canton,10,NC,Haywood
233,Canyon Lake,14,TX,Comal
234,Cape Girardeau,8,MO,Cape Girardeau
235,Carbondale,5,IL,Jackson-IL
236,Carlinville,5,IL,Macoupin-IL
237,Carrollton,5,IL,Greene-IL
238,Carrollton,8,MO,Carroll
239,Carr,2,CO,Weld
240,Carthage,10,NC,Moore
241,Carthage,13,TN,"Smith County, TN"
242,Casar,10,NC,Cleveland
243,Cashiers,10,NC,Jackson
244,Cassatt,12,SC,Kershaw
245,Castalian Springs,13,TN,"Sumner County, TN"
246,Castle Pines,2,CO,Douglas
247,Castle Rock,2,CO,Douglas
248,Catawba,10,NC,Catawba
249,Catawba,12,SC,York
250,Cedar Creek,14,TX,Bastrop
251,Cedar Grove,13,TN,"Henderson County, TN"
252,Cedar Hill,13,TN,"Robertson County, TN"
253,Cedar Park,14,TX,Williamson
254,Centennial,2,CO,Arapahoe
255,Centerview,8,MO,"Johnson, MO"
256,Centerville,13,TN,"Hickman County, TN"
257,Centerville,14,TX,Leon
258,Chanute,6,KS,Neosho
259,Chapel Hill,13,TN,"Marshall County, TN"
260,Chapmansboro,13,TN,"Cheatham County, TN"
261,Charlotte,10,NC,Mecklenburg
262,Charlotte,13,TN,"Cheatham County, TN"
263,Chattanooga,13,TN,"Hamilton County, TN"
264,Chelan,15,WA,Chelan
265,Cheraw,12,SC,Chesterfield
266,Cherokee Falls,12,SC,Chesterfield
267,Cherokee,6,KS,"Crawford, KS"
268,Cherokee,10,NC,CherokeeNC
269,Cherry Hills Village,2,CO,Arapahoe
270,Cherryvale,6,KS,"Montgomery, KS"
271,Cherryville,10,NC,Gaston
272,Chesterfield,8,MO,St Louis
273,Chesterfield,12,SC,Chesterfield
274,Chester,12,SC,Chester
275,Chetopa,6,KS,Labette
276,Cheyenne Wells,2,CO,Cheyenne
277,Chicago,5,IL,Cook
278,Chickamauga,4,GA,"Walker County, GA"
279,Chilhowee,8,MO,"Johnson, MO"
280,Chimney Rock,10,NC,Rutherford
281,China Grove,10,NC,Rowan
282,Christiana,13,TN,"Rutherford County, TN"
283,Cicero,5,IL,Cook
284,Claremont,10,NC,Catawba
285,Clarendon Hills,5,IL,Du Page
286,Clarksdale,8,MO,Dekalb
287,Clarksville,13,TN,"Montgomery County, TN"
288,Clay Center,6,KS,"Clay, KS"
289,Clayton,10,NC,Johnston
290,Cle Elum,15,WA,Kittitas
291,Clemmons,10,NC,Forsyth
292,Cleveland,8,MO,Cass
293,Cleveland,10,NC,Rowan
294,Cleveland,12,SC,Greenville
295,Cleveland,13,TN,"Bradley County, TN"
296,Clifton,13,TN,"Wayne County, TN"
297,Clinton,7,KY,Hickman
298,Clinton,8,MO,Henry
299,Clover,12,SC,York
300,Clyde,10,NC,Haywood
301,Coalmont,13,TN,"Grundy County, TN"
302,Coffeyville,6,KS,"Montgomery, KS"
303,Cole Camp,8,MO,Benton
304,College Grove,13,TN,"Williamson County, TN"
305,College Station,14,TX,Brazos
306,Collettsville,10,NC,Caldwell
307,Collinsville,5,IL,Madison-IL
308,Collins,8,MO,St. Clair
309,Colony,6,KS,Anderson
310,Colorado Springs,2,CO,El Paso
311,Columbia,8,MO,Boone
312,Columbia,12,SC,Richland
313,Columbia,13,TN,"Maury County, TN"
314,Columbus,6,KS,"Cherokee, KS"
315,Columbus,10,NC,Polk
316,Comanche,14,TX,Comanche
317,Comfort,14,TX,Kendall
318,Commerce City,2,CO,Adams
319,Como,2,CO,Park
320,Concordia,8,MO,Lafayette
321,Concord,10,NC,Cabarrus
322,Conifer,2,CO,Jefferson
323,Connelly Springs,10,NC,Burke
324,Conover,10,NC,Catawba
325,Cookeville,13,TN,"Putnam County, TN"
326,Copperas Cove,14,TX,Coryell
327,Cornelius,10,NC,Mecklenburg
328,Corpus Christi,14,TX,Nueces
329,Cosby,13,TN,"Cocke County, TN"
330,Cotopaxi,2,CO,Fremont
331,Cottontown,13,TN,"Sumner County, TN"
332,Cottonwood Shores,14,TX,Burnet
333,Country Club,8,MO,Andrew
334,Coupland,14,TX,Williamson
335,Cowgill,8,MO,Ray
336,Craig,8,MO,Holt
337,Cramerton,10,NC,Gaston
338,Crawford,13,TN,"Overton County, TN"
339,Creede,2,CO,Mineral
340,Creighton,8,MO,Cass
341,Crested Butte,2,CO,Gunnison
342,Crestone,2,CO,Saguache
343,Creston,10,NC,Ashe
344,Crestwood,8,MO,St Louis
345,Cripple Creek,2,CO,Teller
346,Crofton,7,KY,"Christian County, KY"
347,Crook,2,CO,Logan
348,Cross Plains,13,TN,"Robertson County, TN"
349,Crossville,13,TN,"Cumberland County, TN"
350,Cross,12,SC,Berkeley
351,Crouse,10,NC,Lincoln
352,Crystal Beach,14,TX,Galveston
353,Culleoka,13,TN,"Maury County, TN"
354,Cullowhee,10,NC,Jackson
355,Cumberland City,13,TN,"Houston County, TN"
356,Cumberland Furnace,13,TN,"Dickson County, TN"
357,Cunningham,13,TN,"Montgomery County, TN"
358,DADE CITY,3,FL,Hernando
359,DANDRIDGE,13,TN,Other County
360,DAVENPORT,3,FL,Polk
361,DAYTONA BEACH SHORES,3,FL,Volusia
362,DAYTONA BEACH,3,FL,Volusia
363,DE LEON SPRINGS,3,FL,Volusia
364,DEBARY,3,FL,Volusia
365,DEFUNIAK SPRINGS,3,FL,Walton
366,DELAND,3,FL,Volusia
367,DELRAY BEACH,3,FL,Palm Beach
368,DELTONA,3,FL,Volusia
369,DICKSON,13,TN,Other County
370,DORADO,11,PR,Dorado
371,DOVER,3,FL,Hillsborough
372,DUNDEE,3,FL,Polk
373,DUNEDIN,3,FL,Pinellas
374,DUNNELLON,3,FL,Marion
375,Dacono,2,CO,Weld
376,Dale,14,TX,Bastrop
377,Dallas,10,NC,Gaston
378,Dalton,4,GA,"Whitfield County, GA"
379,Dandridge,13,TN,"Jefferson County, TN"
380,Darien,5,IL,Du Page
381,Davidson,10,NC,Mecklenburg
382,Dayton,13,TN,"Rhea County, TN"
383,De Kalb,8,MO,Platte
384,De Soto,6,KS,"Johnson, KS"
385,DeKalb,5,IL,De Kalb
386,Dearborn,8,MO,Platte
387,Decaturville,13,TN,"Decatur County, TN"
388,Decatur,13,TN,"Meigs County, TN"
389,Decherd,13,TN,"Franklin County, TN"
390,Deepwater,8,MO,Henry
391,Deer Lodge,13,TN,"Morgan County, TN"
392,Deer Trail,2,CO,Arapahoe
393,Defiance,8,MO,St Charles
394,Del Valle,14,TX,Travis
395,Dellrose,13,TN,"Lincoln County, TN"
396,Delta,2,CO,Delta
397,Dennis,6,KS,Labette
398,Denton,10,NC,Davidson
399,Denver,2,CO,Denver
400,Denver,10,NC,Lincoln
401,Des Plaines,5,IL,Cook
402,Dickson,13,TN,"Dickson County, TN"
403,Dilley,14,TX,Frio
404,Dillon,2,CO,Summit
405,Dillsboro,10,NC,Jackson
406,Dobson,10,NC,Surry
407,Dolton,5,IL,Cook
408,Dover,13,TN,"Stewart County, TN"
409,Dowelltown,13,TN,"Dekalb County, TN"
410,Downers Grove,5,IL,Du Page
411,Doyle,13,TN,"Van Buren County, TN"
412,Drake,2,CO,Larimer
413,Dresden,13,TN,Weakley
414,Drexel,8,MO,Cass
415,Drexel,10,NC,Burke
416,Driftwood,14,TX,Hays
417,Dripping Springs,14,TX,Hays
418,Duck River,13,TN,"Hickman County, TN"
419,Ducktown,13,TN,"Polk County, TN"
420,Dukedom,13,TN,Weakley
421,Dunlap,13,TN,"Sequatchie County, TN"
422,Dunnegan,8,MO,Cedar
423,Dupo,5,IL,St Clair-IL
424,Durham,10,NC,Durham
425,Dyersburg,13,TN,"Dyer County, TN"
426,EAGLE LAKE,3,FL,Polk
427,EATONVILLE,3,FL,Orange
428,EDGEWATER,3,FL,Volusia
429,ELLENTON,3,FL,Manatee
430,ENGLEWOOD,3,FL,Charlotte
431,ENSENADA,11,PR,Guánica
432,ESTERO,3,FL,Lee
433,EUSTIS,3,FL,Lake
434,Eads,2,CO,Kiowa
435,Eagleville,8,MO,Harrison
436,Eagleville,13,TN,"Rutherford County, TN"
437,Earl,10,NC,Cleveland
438,East Bend,10,NC,Yadkin
439,East Flat Rock,10,NC,Henderson
440,East Spencer,10,NC,Rowan
441,Easton,6,KS,Leavenworth
442,Eatonville,15,WA,Pierce
443,Eaton,2,CO,Weld
444,Edgemoor,12,SC,Chester
445,Edgerton,6,KS,"Johnson, KS"
446,Edgerton,8,MO,Platte
447,Edgewater,2,CO,Jefferson
448,Edwardsville,6,KS,Wyandotte
449,Edwards,2,CO,Eagle
450,Edward,10,NC,BeaufortNC
451,El Dorado Springs,8,MO,Cedar
452,Elbert,2,CO,Elbert
453,Eldorado Springs,2,CO,Boulder
454,Elgin,5,IL,Kane
455,Elgin,12,SC,Kershaw
456,Elgin,14,TX,Bastrop
457,Elizabeth,2,CO,Elbert
458,Elk City,6,KS,"Montgomery, KS"
459,Elk Park,10,NC,Avery
460,Ellenboro,10,NC,Rutherford
461,Ellensburg,15,WA,Kittitas
462,Ellerbe,10,NC,Richmond
463,Elma,15,WA,Grays Harbor
464,Elmhurst,5,IL,Du Page
465,Elmwood Park,5,IL,Cook
466,Elmwood,13,TN,"Smith County, TN"
467,Elsah,5,IL,Jersey-IL
468,Elsberry,8,MO,Lincoln
469,Elsmore,6,KS,Allen
470,Elwood,6,KS,Doniphan
471,Englewood,2,CO,Arapahoe
472,Enumclaw,15,WA,King
473,Erie,2,CO,Boulder
474,Erin,13,TN,"Houston County, TN"
475,Estes Park,2,CO,Larimer
476,Estill Springs,13,TN,"Franklin County, TN"
477,Ethridge,13,TN,"Lawrence County, TN"
478,Etowah,10,NC,Henderson
479,Eudora,6,KS,"Douglas, KS"
480,Eureka,8,MO,St Louis
481,Evanston,5,IL,Cook
482,Evans,2,CO,Weld
483,Evant,14,TX,Lampasas
484,Evergreen,2,CO,Jefferson
485,Excelsior Springs,8,MO,Ray
486,FERN PARK,3,FL,Seminole
487,FLAGLER BEACH,3,FL,Flagler
488,FLORAHOME,3,FL,Putnam
489,FORT MC COY,3,FL,Marion
490,FORT MEADE,3,FL,Polk
491,FORT MYERS,3,FL,Lee
492,FORT PIERCE,3,FL,St Lucie
493,FORT WHITE,3,FL,Columbia
494,FREEPORT,3,FL,Walton
495,FROSTPROOF,3,FL,Polk
496,FRUITLAND PARK,3,FL,Lake
497,Fairplay,2,CO,Park
498,Fairport,8,MO,Dekalb
499,Fairview Heights,5,IL,St Clair-IL
500,Fairview,10,NC,Buncombe
501,Fairview,13,TN,"Williamson County, TN"
502,Fairway,6,KS,"Johnson, KS"
503,Faith,10,NC,Rowan
504,Farley,8,MO,Platte
505,Faucett,8,MO,Buchanan
506,Fayetteville,10,NC,Cumberland
507,Fayetteville,13,TN,"Lincoln County, TN"
508,Federal Heights,2,CO,Adams
509,Festus,8,MO,Jefferson
510,Fillmore,8,MO,Andrew
511,Firestone,2,CO,Weld
512,Fischer,14,TX,Comal
513,Fisher,5,IL,Champaign
514,Flagler,2,CO,Kit Carson
515,Flanagan,5,IL,Livingston
516,Flat Rock,1,AL,"Jackson County, AL"
517,Flat Rock,10,NC,Henderson
518,Flatonia,14,TX,Fayette
519,Fleetwood,10,NC,Ashe
520,Flemington,8,MO,Polk
521,Fletcher,10,NC,Henderson
522,Flintstone,4,GA,"Walker County, GA"
523,Flintville,13,TN,"Lincoln County, TN"
524,Florence,1,AL,"Lauderdale County, AL"
525,Florence,2,CO,Fremont
526,Florence,12,SC,Florence
527,Florence,14,TX,Williamson
528,Florissant,2,CO,Teller
529,Florissant,8,MO,St Louis
530,Fontana,6,KS,Miami
531,Forest City,10,NC,Rutherford
532,Fort Collins,2,CO,Larimer
533,Fort Garland,2,CO,Costilla
534,Fort Lawn,12,SC,Chester
535,Fort Lupton,2,CO,Weld
536,Fort Mill,12,SC,York
537,Fort Morgan,2,CO,Morgan
538,Fort Scott,6,KS,Bourbon
539,Fountain,2,CO,El Paso
540,Fox Island,15,WA,Pierce
541,Frankewing,13,TN,"Lincoln County, TN"
542,Franklin,7,KY,"Simpson County, KY"
543,Franklin,10,NC,Macon
544,Franklin,13,TN,"Williamson County, TN"
545,Franklin,14,TX,Robertson
546,Franktown,2,CO,Douglas
547,Fraser,2,CO,Grand
548,Fredericksburg,14,TX,Gillespie
549,Frederick,2,CO,Weld
550,Fredonia,6,KS,Wilson
551,Freeman,8,MO,Cass
552,Frisco,2,CO,Summit
553,Frontenac,6,KS,"Crawford, KS"
554,Fulton,7,KY,Fulton
555,Fulton,8,MO,Callaway
556,Fuquay-Varina,10,NC,Harnett
557,GAINESVILLE,3,FL,Alachua
558,GENEVA,3,FL,Seminole
559,GIBSONTON,3,FL,Hillsborough
560,GOODLETTSVILLE,13,TN,Other County
561,GRACEVILLE,3,FL,Jackson
562,GRAND ISLAND,3,FL,Lake
563,GREAT FALLS,9,MT,Other County
564,GROVELAND,3,FL,Lake
565,GUAYNABO,11,PR,Guaynabo
566,GULFPORT,3,FL,Pinellas
567,GURABO,11,PR,Gurabo
568,Gaffney,12,SC,CherokeeSC
569,Gainesboro,13,TN,"Jackson County, TN"
570,Galena,6,KS,"Cherokee, KS"
571,Galeton,2,CO,Weld
572,Gallatin,8,MO,Daviess
573,Gallatin,13,TN,"Sumner County, TN"
574,Galt,8,MO,Grundy
575,Galveston,14,TX,Galveston
576,Garden City,8,MO,Cass
577,Gardner,6,KS,"Johnson, KS"
578,Garnett,6,KS,Anderson
579,Gastonia,10,NC,Gaston
580,Gaston,10,NC,Gaston
581,Gas,6,KS,Allen
582,Gatesville,14,TX,Coryell
583,Gatlinburg,13,TN,"Sevier County, TN"
584,Gause,14,TX,Milam
585,Geneva,5,IL,Kane
586,Georgetown,2,CO,Clear Creek
587,Georgetown,12,SC,Georgetown
588,Georgetown,13,TN,"Bradley County, TN"
589,Georgetown,14,TX,Williamson
590,Gerton,10,NC,Henderson
591,Giddings,14,TX,Lee
592,Gig Harbor,15,WA,Pierce
593,Gilberts,5,IL,Kane
594,Gilcrest,2,CO,Weld
595,Gilman City,8,MO,Harrison
596,Girard,6,KS,"Crawford, KS"
597,Gladstone,8,MO,Clay
598,Gleason,13,TN,Weakley
599,Glen Ellyn,5,IL,Du Page
600,Glen Haven,2,CO,Larimer
601,Glendale Heights,5,IL,Du Page
602,Glenview,5,IL,Cook
603,Glenville,10,NC,Jackson
604,Gold Hill,10,NC,Rowan
605,Golden,2,CO,Jefferson
606,Goldsboro,10,NC,Wayne
607,Goldthwaite,14,TX,Mills
608,Gonzales,14,TX,Gonzales
609,Goodlettsville,13,TN,"Davidson County, TN"
610,Gordonsville,13,TN,"Smith County, TN"
611,Gower,8,MO,Clinton
612,Grain Valley,8,MO,Jackson
613,Granby,2,CO,Grand
614,Grand Junction,2,CO,Mesa
615,Grand Lake,2,CO,Grand
616,Grandview,8,MO,Jackson
617,Granger,14,TX,Williamson
618,Granite City,5,IL,Madison-IL
619,Granite Falls,10,NC,Caldwell
620,Granite Quarry,10,NC,Rowan
621,Granite Shoals,14,TX,Burnet
622,Grassy Creek,10,NC,Ashe
623,Grayslake,5,IL,Lake
624,Great Falls,12,SC,Chester
625,Greeley,2,CO,Weld
626,Green Mountain,10,NC,Mitchell
627,Greenbrier,13,TN,"Robertson County, TN"
628,Greenfield,13,TN,Weakley
629,Greensboro,10,NC,Guilford
630,Greenville,5,IL,Bond-IL
631,Greenwood Village,2,CO,Arapahoe
632,Greenwood,8,MO,Jackson
633,Greenwood,12,SC,Greenwood
634,Gridley,6,KS,Coffey
635,Grimsley,13,TN,"Fentress County, TN"
636,Grover,10,NC,Cleveland
637,Gruetli Laager,13,TN,"Grundy County, TN"
638,Guffey,2,CO,Park
639,HAINES CITY,3,FL,Polk
640,HAWTHORNE,3,FL,Putnam
641,HERNANDO BEACH,3,FL,Hernando
642,HERNANDO,3,FL,Citrus
643,HIGH SPRINGS,3,FL,Alachua
644,HOLIDAY,3,FL,Pasco
645,HOLLY HILL,3,FL,Volusia
646,HOLMES BEACH,3,FL,Manatee
647,HOMOSASSA,3,FL,Citrus
648,HOWEY IN THE HILLS,3,FL,Lake
649,HUDSON,3,FL,Pasco
650,HUMACAO,11,PR,Humacao
651,Hallettsville,14,TX,Lavaca
652,Hamel,5,IL,Madison-IL
653,Hamilton,8,MO,Caldwell
654,Hamilton,14,TX,Hamilton
655,Hamlet,10,NC,Richmond
656,Hampshire,13,TN,"Maury County, TN"
657,Hamptonville,10,NC,Yadkin
658,Hardin,8,MO,Ray
659,Harker Heights,14,TX,Bell
660,Harmony,10,NC,Iredell
661,Harper,14,TX,Gillespie
662,Harrisburg,10,NC,Cabarrus
663,Harrisonville,8,MO,Cass
664,Harrison,13,TN,"Hamilton County, TN"
665,Hartsel,2,CO,Park
666,Hartsville,12,SC,Darlington
667,Hartsville,13,TN,"Trousdale County, TN"
668,Havana,6,KS,"Montgomery, KS"
